"","date","price","macd1","signal1","macd2","signal2","priceTraded","trade","return","cumReturn"
"2019-07-10",2019-07-10,12156.5126953125,22.1102831428708,22.6194792486798,22.1102831428708,22.3168653588116,NA,NA,NA,NA
"2019-07-11",2019-07-11,11358.662109375,19.1772443482555,22.2370087041882,19.1772443482555,22.1143091645822,NA,NA,NA,NA
"2019-07-12",2019-07-12,11815.986328125,18.3529359777861,21.8054450679213,18.3529359777861,21.8716399267244,NA,NA,NA,NA
"2019-07-13",2019-07-13,11392.37890625,16.3369425235517,21.1978336741024,16.3369425235517,21.5145626749068,NA,NA,NA,NA
"2019-07-14",2019-07-14,10256.05859375,11.5538526686407,20.1262802290511,11.5538526686407,20.8719362228896,NA,NA,NA,NA
"2019-07-15",2019-07-15,10895.08984375,10.18713848994,19.0219311469277,10.18713848994,20.1825944336671,NA,NA,NA,NA
"2019-07-16",2019-07-16,9477.6416015625,5.07477569107639,17.4722472073886,5.07477569107639,19.2078964502741,NA,NA,NA,NA
"2019-07-17",2019-07-17,9693.802734375,2.3548682381888,15.7925384330331,2.3548682381888,18.1206043075589,NA,NA,NA,NA
"2019-07-18",2019-07-18,10666.482421875,3.42056941826006,14.4178752091694,3.42056941826006,17.1722149598622,NA,NA,NA,NA
"2019-07-19",2019-07-19,10530.732421875,3.65844289384585,13.222382729689,3.65844289384585,16.3003586975386,NA,NA,NA,NA
"2019-07-20",2019-07-20,10767.1396484375,4.44514674317975,12.2471342867436,4.44514674317975,15.5355063133864,NA,NA,NA,NA
"2019-07-21",2019-07-21,10599.10546875,4.39957116033887,11.3751828282541,4.39957116033887,14.8170588841575,NA,NA,NA,NA
"2019-07-22",2019-07-22,10343.1064453125,3.57144931680518,10.508101326982,3.57144931680518,14.0915356862638,NA,NA,NA,NA
"2019-07-23",2019-07-23,9900.767578125,1.7140945095687,9.53098945838056,1.7140945095687,13.292991094219,NA,NA,NA,NA
"2019-07-24",2019-07-24,9811.92578125,0.242109411585156,8.49889167540329,0.242109411585156,12.4509987275975,NA,NA,NA,NA
"2019-07-25",2019-07-25,9911.841796875,-0.414855938334102,7.50847527387691,-0.414855938334102,11.6209435878599,NA,NA,NA,NA
"2019-07-26",2019-07-26,9870.3037109375,-0.952146763959649,6.56840615856174,-0.952146763959649,10.8097764683877,NA,NA,NA,NA
"2019-07-27",2019-07-27,9477.677734375,-2.43357217081839,5.56818634418617,-2.43357217081839,9.95536687876151,NA,NA,NA,NA
"2019-07-28",2019-07-28,9552.8603515625,-3.13587427452636,4.60106849766255,-3.13587427452636,9.11077067532358,NA,NA,NA,NA
"2019-07-29",2019-07-29,9519.1455078125,-3.6478032268353,3.68452719494057,-3.6478032268353,8.2876368751843,NA,NA,NA,NA
"2019-07-30",2019-07-30,9607.423828125,-3.67097692410497,2.86724895949106,-3.67097692410497,7.51611340426241,NA,NA,NA,NA
"2019-07-31",2019-07-31,10085.6279296875,-2.22844915592493,2.3010602800004,-2.22844915592493,6.88743194876646,NA,NA,NA,NA
"2019-08-01",2019-08-01,10399.6689453125,-0.353163365148157,2.00614654165056,-0.353163365148157,6.42029676722358,NA,NA,NA,NA
"2019-08-02",2019-08-02,10518.1748046875,1.19570606016848,1.91609759926366,1.19570606016848,6.08322639902648,NA,NA,NA,NA
"2019-08-03",2019-08-03,10821.7265625,3.05101065177353,2.04219904954254,3.05101065177353,5.88759957662306,NA,NA,NA,NA
"2019-08-04",2019-08-04,10970.1845703125,4.61900300102309,2.32851059970704,4.61900300102309,5.80575463626177,NA,NA,NA,NA
"2019-08-05",2019-08-05,11805.6533203125,7.94718689643101,2.95280796600971,7.94718689643101,5.94391155627269,11805.6533203125,1,0,22.1391073052629
"2019-08-06",2019-08-06,11478.1689453125,9.003201482774,3.62507391231685,9.003201482774,6.14128509991794,NA,NA,NA,NA
"2019-08-07",2019-08-07,11941.96875,10.8493993882498,4.42777674297607,10.8493993882498,6.44503440884258,NA,NA,NA,NA
"2019-08-08",2019-08-08,11966.4072265625,11.9217417493943,5.26043952146699,11.9217417493943,6.79837036629753,NA,NA,NA,NA
"2019-08-09",2019-08-09,11862.9365234375,12.134137538737,6.0241837456081,12.134137538737,7.14261340968072,NA,NA,NA,NA
"2019-08-10",2019-08-10,11354.0244140625,10.6810630086778,6.54161477483807,10.6810630086778,7.37090048058376,NA,NA,NA,NA
"2019-08-11",2019-08-11,11523.5791015625,10.0744555684417,6.93415264079402,10.0744555684417,7.54532338947782,NA,NA,NA,NA
"2019-08-12",2019-08-12,11382.6162109375,9.15643198949396,7.18107256842735,9.15643198949396,7.64926587980144,NA,NA,NA,NA
"2019-08-13",2019-08-13,10895.830078125,7.10139411771122,7.17221940723667,7.10139411771122,7.6139193145053,10895.830078125,-1,-0.0770667423057462,20.4329184276889
"2019-08-14",2019-08-14,10051.7041015625,3.35290351473807,6.74785097473682,3.35290351473807,7.33901506935903,NA,NA,NA,NA
"2019-08-15",2019-08-15,10311.5458984375,1.62675558717096,6.17884037611839,1.62675558717096,6.97048219954044,NA,NA,NA,NA
"2019-08-16",2019-08-16,10374.3388671875,0.674009468184011,5.56719249745902,0.674009468184011,6.56425815235616,NA,NA,NA,NA
"2019-08-17",2019-08-17,10231.744140625,-0.344827195279218,4.9103014204881,-0.344827195279218,6.11851071057323,NA,NA,NA,NA
"2019-08-18",2019-08-18,10345.810546875,-0.674385327268978,4.28978067073731,-0.674385327268978,5.68025935329309,NA,NA,NA,NA
"2019-08-19",2019-08-19,10916.0537109375,0.719941216720632,3.89313184251324,0.719941216720632,5.36023882835293,NA,NA,NA,NA
"2019-08-20",2019-08-20,10763.232421875,1.17438906874339,3.59104931209437,1.17438906874339,5.09018400515231,NA,NA,NA,NA
"2019-08-21",2019-08-21,10138.0498046875,-0.297040457267184,3.15903933772086,-0.297040457267184,4.74262113660912,NA,NA,NA,NA
"2019-08-22",2019-08-22,10131.0556640625,-1.25807562886343,2.66824878587816,-1.25807562886343,4.35547940980444,NA,NA,NA,NA
"2019-08-23",2019-08-23,10407.96484375,-1.08120268736148,2.25164306662931,-1.08120268736148,4.00472572611632,NA,NA,NA,NA
"2019-08-24",2019-08-24,10159.9609375,-1.65084711975587,1.81803304591985,-1.65084711975587,3.63985005864069,NA,NA,NA,NA
"2019-08-25",2019-08-25,10138.517578125,-2.05608368186575,1.38757563172145,-2.05608368186575,3.27237046247899,NA,NA,NA,NA
"2019-08-26",2019-08-26,10370.8203125,-1.63509576826506,1.05172325394517,-1.63509576826506,2.95575973791485,NA,NA,NA,NA
"2019-08-27",2019-08-27,10185.5,-1.86657382096455,0.727468023399645,-1.86657382096455,2.6446414437936,NA,NA,NA,NA
"2019-08-28",2019-08-28,9754.4228515625,-3.21099611363426,0.289860897062545,-3.21099611363426,2.26685837557245,NA,NA,NA,NA
"2019-08-29",2019-08-29,9510.2001953125,-4.73243384988337,-0.268171852598112,-4.73243384988337,1.81529113522046,NA,NA,NA,NA
"2019-08-30",2019-08-30,9598.173828125,-5.40499697317474,-0.838930199328848,-5.40499697317474,1.34946609596916,NA,NA,NA,NA
"2019-08-31",2019-08-31,9630.6640625,-5.67940980993199,-1.37676126717364,-5.67940980993199,0.895990231072311,NA,NA,NA,NA
"2019-09-01",2019-09-01,9757.970703125,-5.42057692384826,-1.82607411791527,-5.42057692384826,0.488469769464532,NA,NA,NA,NA
"2019-09-02",2019-09-02,10346.7607421875,-3.49507556787024,-2.01151872346582,-3.49507556787024,0.231466844475192,NA,NA,NA,NA
"2019-09-03",2019-09-03,10623.5400390625,-1.42508181763749,-1.94635906726267,-1.42508181763749,0.124592737242116,NA,NA,NA,NA
"2019-09-04",2019-09-04,10594.4931640625,-0.165882013173058,-1.74852828347494,-0.165882013173058,0.105852430763718,NA,NA,NA,NA
"2019-09-05",2019-09-05,10575.533203125,0.587350402049913,-1.48898620730551,0.587350402049913,0.136916816007988,NA,NA,NA,NA
"2019-09-06",2019-09-06,10353.302734375,0.42987708123805,-1.27577917524511,0.42987708123805,0.155817478280896,NA,NA,NA,NA
"2019-09-07",2019-09-07,10517.2548828125,0.789222320800742,-1.04633456457335,0.789222320800742,0.196682306830563,NA,NA,NA,NA
"2019-09-08",2019-09-08,10441.2763671875,0.79301078657914,-0.841962858889741,0.79301078657914,0.235155111975633,NA,NA,NA,NA
"2019-09-09",2019-09-09,10334.974609375,0.483229628275339,-0.694719249204732,0.483229628275339,0.25115991947884,NA,NA,NA,NA
"2019-09-10",2019-09-10,10115.9755859375,-0.344157461996475,-0.655767939514926,-0.344157461996475,0.212752346480432,NA,NA,NA,NA
"2019-09-11",2019-09-11,10178.3720703125,-0.692857150173287,-0.65988896292141,-0.692857150173287,0.154325927341483,NA,NA,NA,NA
"2019-09-12",2019-09-12,10410.126953125,-0.247391600615821,-0.614055922665234,-0.247391600615821,0.12840866747327,NA,NA,NA,NA
"2019-09-13",2019-09-13,10360.546875,-0.100004786713215,-0.556939129781676,-0.100004786713215,0.113672315590271,NA,NA,NA,NA
"2019-09-14",2019-09-14,10358.048828125,-0.0114123326430349,-0.496325041210716,-0.0114123326430349,0.105602338284896,NA,NA,NA,NA
"2019-09-15",2019-09-15,10347.712890625,0.0160751631048672,-0.439391685175651,0.0160751631048672,0.0998263914990877,NA,NA,NA,NA
"2019-09-16",2019-09-16,10276.7939453125,-0.16830101613402,-0.409270499726581,-0.16830101613402,0.0825278490711452,NA,NA,NA,NA
"2019-09-17",2019-09-17,10241.2724609375,-0.385407468104459,-0.406619051768567,-0.385407468104459,0.0523384737694933,NA,NA,NA,NA
"2019-09-18",2019-09-18,10198.248046875,-0.642180039094276,-0.432792494804757,-0.642180039094276,0.00753082777828244,NA,NA,NA,NA
"2019-09-19",2019-09-19,10266.4150390625,-0.604148635502189,-0.45183206599336,-0.604148635502189,-0.0319323634011028,NA,NA,NA,NA
"2019-09-20",2019-09-20,10181.6416015625,-0.813707824062881,-0.492040483556641,-0.813707824062881,-0.0823694898954111,NA,NA,NA,NA
"2019-09-21",2019-09-21,10019.716796875,-1.40016216796145,-0.592942892934953,-1.40016216796145,-0.167388372351285,NA,NA,NA,NA
"2019-09-22",2019-09-22,10070.392578125,-1.61377355187116,-0.706368521705642,-1.61377355187116,-0.260703545223534,NA,NA,NA,NA
"2019-09-23",2019-09-23,9729.32421875,-2.70858380251711,-0.928836886240249,-2.70858380251711,-0.418631303758603,NA,NA,NA,NA
"2019-09-24",2019-09-24,8620.56640625,-6.58707187082666,-1.5575296623054,-6.58707187082666,-0.816595211311381,NA,NA,NA,NA
"2019-09-25",2019-09-25,8486.9931640625,-9.42131144222044,-2.43128319340707,-9.42131144222044,-1.37173819395067,NA,NA,NA,NA
"2019-09-26",2019-09-26,8118.9677734375,-12.2483650008961,-3.52207006090586,-12.2483650008961,-2.07345605246329,NA,NA,NA,NA
"2019-09-27",2019-09-27,8251.845703125,-13.5588971105963,-4.63727306642702,-13.5588971105963,-2.81445224976219,NA,NA,NA,NA
"2019-09-28",2019-09-28,8245.9150390625,-14.2806637767665,-5.7087609231314,-14.2806637767665,-3.55420783214956,NA,NA,NA,NA
"2019-09-29",2019-09-29,8104.185546875,-15.0244188359447,-6.7438340245551,-15.0244188359447,-4.29422144529763,NA,NA,NA,NA
"2019-09-30",2019-09-30,8293.8681640625,-14.7635961260665,-7.63491870250082,-14.7635961260665,-4.96966497308918,NA,NA,NA,NA
"2019-10-01",2019-10-01,8343.2763671875,-14.2778974343514,-8.37302745048422,-14.2778974343514,-5.57019609962223,NA,NA,NA,NA
"2019-10-02",2019-10-02,8393.0419921875,-13.6484230371724,-8.95918251567179,-13.6484230371724,-6.09137203107707,NA,NA,NA,NA
"2019-10-03",2019-10-03,8259.9921875,-13.4990228411653,-9.4636092185044,-13.4990228411653,-6.56928498656664,NA,NA,NA,NA
"2019-10-04",2019-10-04,8205.939453125,-13.419019722659,-9.90309927452158,-13.419019722659,-7.01120335663711,NA,NA,NA,NA
"2019-10-05",2019-10-05,8151.50048828125,-13.3871820057439,-10.2902195779907,-13.3871820057439,-7.42255681786981,NA,NA,NA,NA
"2019-10-06",2019-10-06,7988.15576171875,-13.7328244871037,-10.6727312345588,-13.7328244871037,-7.82967086104619,NA,NA,NA,NA
"2019-10-07",2019-10-07,8245.623046875,-12.9847157771977,-10.9296184059632,-12.9847157771977,-8.16225440402371,NA,NA,NA,NA
"2019-10-08",2019-10-08,8228.783203125,-12.4050650218461,-11.093556918839,-12.4050650218461,-8.43598412130257,NA,NA,NA,NA
"2019-10-09",2019-10-09,8595.740234375,-10.7121007686745,-11.0511729021541,-10.7121007686745,-8.58283035661689,NA,NA,NA,NA
"2019-10-10",2019-10-10,8586.4736328125,-9.52113836411309,-10.881169064594,-9.52113836411309,-8.64336635710052,NA,NA,NA,NA
"2019-10-11",2019-10-11,8321.7568359375,-9.48844230960181,-10.7264216473726,-9.48844230960181,-8.69788738629415,NA,NA,NA,NA
"2019-10-12",2019-10-12,8336.5556640625,-9.30771421336097,-10.568787488038,-9.30771421336097,-8.73723105255653,NA,NA,NA,NA
"2019-10-13",2019-10-13,8321.005859375,-9.13107629128079,-10.4090417995094,-9.13107629128079,-8.7626404227968,NA,NA,NA,NA
"2019-10-14",2019-10-14,8374.6865234375,-8.73422179099008,-10.2229506874517,-8.73422179099008,-8.76080696268024,NA,NA,NA,NA
"2019-10-15",2019-10-15,8205.369140625,-8.92550936928083,-10.0787905409883,-8.92550936928083,-8.77143292439641,NA,NA,NA,NA
"2019-10-16",2019-10-16,8047.52685546875,-9.46100453015682,-10.0101476508959,-9.46100453015682,-8.81592141509063,NA,NA,NA,NA
"2019-10-17",2019-10-17,8103.9111328125,-9.51127645153776,-9.95471751763388,-9.51127645153776,-8.86078303034528,NA,NA,NA,NA
"2019-10-18",2019-10-18,7973.20751953125,-9.86434789354461,-9.94467644829063,-9.86434789354461,-8.92552915055169,NA,NA,NA,NA
"2019-10-19",2019-10-19,7988.560546875,-9.92676815847215,-9.9426866383108,-9.92676815847215,-8.99012521557882,NA,NA,NA,NA
"2019-10-20",2019-10-20,8222.078125,-9.0718682091099,-9.84592903506625,-9.0718682091099,-8.99539895709696,NA,NA,NA,NA
"2019-10-21",2019-10-21,8243.720703125,-8.33900266790375,-9.6784927720482,-8.33900266790375,-8.95305080940707,NA,NA,NA,NA
"2019-10-22",2019-10-22,8078.203125,-8.3199454403407,-9.52754306852514,-8.3199454403407,-8.91220530172537,NA,NA,NA,NA
"2019-10-23",2019-10-23,7514.671875,-10.1082114927117,-9.59206178232365,-10.1082114927117,-8.98936699146643,NA,NA,NA,NA
"2019-10-24",2019-10-24,7493.48876953125,-11.2261510512978,-9.77362725665412,-11.2261510512978,-9.13367564048781,NA,NA,NA,NA
"2019-10-25",2019-10-25,8660.7001953125,-7.84511030127424,-9.55934759494524,-7.84511030127424,-9.05054239279661,NA,NA,NA,NA
"2019-10-26",2019-10-26,9244.97265625,-3.60470156008195,-8.89772025773821,-3.60470156008195,-8.69919782294405,NA,NA,NA,NA
"2019-10-27",2019-10-27,9551.71484375,0.174401857106621,-7.88970668942212,0.174401857106621,-8.1267075210053,NA,NA,NA,NA
"2019-10-28",2019-10-28,9256.1484375,1.59516431357114,-6.83583213353397,1.59516431357114,-7.49948998329069,NA,NA,NA,NA
"2019-10-29",2019-10-29,9427.6875,3.04787510304541,-5.73764244058071,3.04787510304541,-6.8190148164303,NA,NA,NA,NA
"2019-10-30",2019-10-30,9205.7265625,3.19882852719606,-4.74470122193885,3.19882852719606,-6.17270234264795,NA,NA,NA,NA
"2019-10-31",2019-10-31,9199.5849609375,3.23162033662741,-3.85844327098704,3.23162033662741,-5.56597184721083,NA,NA,NA,NA
"2019-11-01",2019-11-01,9261.1044921875,3.41141246656786,-3.05068152236983,3.41141246656786,-4.98678576245092,NA,NA,NA,NA
"2019-11-02",2019-11-02,9324.7177734375,3.68881224529944,-2.30184888151769,3.68881224529944,-4.4270697619509,NA,NA,NA,NA
"2019-11-03",2019-11-03,9235.3544921875,3.52245849883834,-1.65470361703368,3.52245849883834,-3.91419697093224,NA,NA,NA,NA
"2019-11-04",2019-11-04,9412.6123046875,3.94893149021862,-1.03207749400565,3.94893149021862,-3.40689836053541,NA,NA,NA,NA
"2019-11-05",2019-11-05,9342.52734375,3.93793520797505,-0.479853860452238,3.93793520797505,-2.93303813030892,NA,NA,NA,NA
"2019-11-06",2019-11-06,9360.8798828125,3.93715920028159,0.0109253685181879,3.93715920028159,-2.48979959285147,NA,NA,NA,NA
"2019-11-07",2019-11-07,9267.5615234375,3.57923231213564,0.407403917809016,3.57923231213564,-2.09824914736843,NA,NA,NA,NA
"2019-11-08",2019-11-08,8804.880859375,1.79350764418844,0.561415442962285,1.79350764418844,-1.84716806404218,NA,NA,NA,NA
"2019-11-09",2019-11-09,8813.58203125,0.653421906108065,0.571638383311816,0.653421906108065,-1.6858396788712,NA,NA,NA,NA
"2019-11-10",2019-11-10,9055.5263671875,0.706608784077534,0.586635094508007,0.706608784077534,-1.53148816513257,NA,NA,NA,NA
"2019-11-11",2019-11-11,8757.7880859375,-0.244242409548023,0.494315371835115,-0.244242409548023,-1.44844005186905,NA,NA,NA,NA
"2019-11-12",2019-11-12,8815.662109375,-0.661145425523746,0.365930838795241,-0.661145425523746,-1.39764685016936,NA,NA,NA,NA
"2019-11-13",2019-11-13,8808.2626953125,-0.944353242735341,0.220343718625177,-0.944353242735341,-1.36840210130265,NA,NA,NA,NA
"2019-11-14",2019-11-14,8708.0947265625,-1.44366259876595,0.0354541278039404,-1.44366259876595,-1.37325761726802,NA,NA,NA,NA
"2019-11-15",2019-11-15,8491.9921875,-2.45934314592879,-0.241745569277475,-2.45934314592879,-1.44332765137517,NA,NA,NA,NA
"2019-11-16",2019-11-16,8550.7607421875,-2.88709931719132,-0.535673763490124,-2.88709931719132,-1.53647421046008,NA,NA,NA,NA
"2019-11-17",2019-11-17,8577.9755859375,-3.03540609256658,-0.813421800054175,-3.03540609256658,-1.63317949317663,NA,NA,NA,NA
"2019-11-18",2019-11-18,8309.2861328125,-3.98629658264438,-1.1659634425642,-3.98629658264438,-1.78499349894874,NA,NA,NA,NA
"2019-11-19",2019-11-19,8206.1455078125,-4.89441933384928,-1.58023631937365,-4.89441933384928,-1.98560161732942,NA,NA,NA,NA
"2019-11-20",2019-11-20,8027.26806640625,-6.0209245404037,-2.07364612171032,-6.0209245404037,-2.24594503172131,NA,NA,NA,NA
"2019-11-21",2019-11-21,7642.75,-7.97647949769831,-2.7295164968201,-7.97647949769831,-2.61565693275208,NA,NA,NA,NA
"2019-11-22",2019-11-22,7296.57763671875,-10.3333479789365,-3.5743866614997,-10.3333479789365,-3.11357248411882,NA,NA,NA,NA
"2019-11-23",2019-11-23,7397.796875,-11.3998871012034,-4.44388671035567,-11.3998871012034,-3.64817342715654,NA,NA,NA,NA
"2019-11-24",2019-11-24,7047.9169921875,-13.1788208417229,-5.41443494717425,-13.1788208417229,-4.26305390551566,NA,NA,NA,NA
"2019-11-25",2019-11-25,7146.1337890625,-13.8480774384887,-6.35150633509808,-13.8480774384887,-4.88144252054618,NA,NA,NA,NA
"2019-11-26",2019-11-26,7218.37109375,-13.875034582666,-7.18745391816118,-13.875034582666,-5.46167426648939,NA,NA,NA,NA
"2019-11-27",2019-11-27,7531.66357421875,-12.6273311952497,-7.79188472672657,-12.6273311952497,-5.92397471350619,NA,NA,NA,NA
"2019-11-28",2019-11-28,7463.10595703125,-11.916819367784,-8.25021079795518,-11.916819367784,-6.31060985249185,NA,NA,NA,NA
"2019-11-29",2019-11-29,7761.24365234375,-10.2576882439821,-8.47326384751372,-10.2576882439821,-6.56526007129767,NA,NA,NA,NA
"2019-11-30",2019-11-30,7569.6298828125,-9.74674481710352,-8.6147617330237,-9.74674481710352,-6.77051715167225,NA,NA,NA,NA
"2019-12-01",2019-12-01,7424.29248046875,-9.8213199166623,-8.74882375342798,-9.8213199166623,-6.96734313651031,NA,NA,NA,NA
"2019-12-02",2019-12-02,7321.98828125,-10.1225461225372,-8.9014595722179,-10.1225461225372,-7.17090461947979,NA,NA,NA,NA
"2019-12-03",2019-12-03,7320.1455078125,-10.2064135124547,-9.04645445446643,-10.2064135124547,-7.36674390289753,NA,NA,NA,NA
"2019-12-04",2019-12-04,7252.03466796875,-10.3890918013848,-9.1956363819018,-10.3890918013848,-7.56173408989671,NA,NA,NA,NA
"2019-12-05",2019-12-05,7448.3076171875,-9.67063111946399,-9.24841357496427,-9.67063111946399,-7.69779196277202,NA,NA,NA,NA
"2019-12-06",2019-12-06,7546.99658203125,-8.73109962314516,-9.19093424698437,-8.73109962314516,-7.76445697311867,NA,NA,NA,NA
"2019-12-07",2019-12-07,7556.23779296875,-7.98593505250966,-9.05704544759829,-7.98593505250966,-7.77874588146648,NA,NA,NA,NA
"2019-12-08",2019-12-08,7564.34521484375,-7.37890642612022,-8.87058555632295,-7.37890642612022,-7.75294978757317,NA,NA,NA,NA
"2019-12-09",2019-12-09,7400.8994140625,-7.49839998779227,-8.71812049315287,-7.49839998779227,-7.73652721984537,NA,NA,NA,NA
"2019-12-10",2019-12-10,7278.11962890625,-7.93865861424216,-8.63151361771835,-7.93865861424216,-7.74956795496775,NA,NA,NA,NA
"2019-12-11",2019-12-11,7217.42724609375,-8.35377083030748,-8.60065330800603,-8.35377083030748,-7.78854878563483,NA,NA,NA,NA
"2019-12-12",2019-12-12,7243.13427734375,-8.42725155663788,-8.5813864467429,-8.42725155663788,-7.82975541602212,NA,NA,NA,NA
"2019-12-13",2019-12-13,7269.6845703125,-8.2750926453715,-8.54735380214608,-8.2750926453715,-7.85848685017369,NA,NA,NA,NA
"2019-12-14",2019-12-14,7124.673828125,-8.62191575219311,-8.55563846326241,-8.62191575219311,-7.90774032772333,NA,NA,NA,NA
"2019-12-15",2019-12-15,7152.3017578125,-8.63994276160602,-8.56500560752281,-8.63994276160602,-7.95497919442544,NA,NA,NA,NA
"2019-12-16",2019-12-16,6932.48046875,-9.3813573469181,-8.65571135634451,-9.3813573469181,-8.04700359136045,NA,NA,NA,NA
"2019-12-17",2019-12-17,6640.51513671875,-10.8662401428191,-8.9013256659528,-10.8662401428191,-8.22888982048682,NA,NA,NA,NA
"2019-12-18",2019-12-18,7276.802734375,-9.26620066173789,-8.94186733215114,-9.26620066173789,-8.29581310056753,NA,NA,NA,NA
"2019-12-19",2019-12-19,7202.84423828125,-8.40569600060727,-8.88229273975737,-8.40569600060727,-8.30290231992493,NA,NA,NA,NA
